3.616162 0.689130 0.837632 0.811154 0.887117 0.957642
3.686869 0.713288 0.861411 0.825762 0.901407 0.967368
3.757576 0.737317 0.875943 0.848515 0.907726 0.970393
3.828283 0.762757 0.882856 0.857858 0.914470 0.974299
3.898990 0.787024 0.895009 0.871113 0.931029 0.978357
3.969697 0.810491 0.906056 0.882433 0.939339 0.982592
4.040404 0.823448 0.915814 0.895405 0.943715 0.990167
4.111111 0.837076 0.923924 0.905623 0.951604 0.992289
4.181818 0.859637 0.932146 0.910714 0.957832 0.995404
4.252525 0.872266 0.940653 0.919120 0.960809 0.997119
4.323232 0.880618 0.946767 0.930806 0.967104 0.998023
4.393939 0.887821 0.953785 0.933977 0.974726 0.998559
4.464646 0.898961 0.961114 0.945034 0.975947 0.999127
4.535354 0.913362 0.966068 0.951939 0.982435 0.999844
4.606061 0.920517 0.970896 0.958702 0.983849 1.000000
4.676768 0.924864 0.973371 0.963502 0.986870 1.000000
4.747475 0.932365 0.975891 0.968607 0.991027 1.000000
4.818182 0.938711 0.976509 0.970658 0.992371 1.000000
4.888889 0.945517 0.978015 0.973811 0.994107 1.000000
4.959596 0.952156 0.981155 0.977103 0.996307 1.000000
5.030303 0.956426 0.981740 0.979390 0.997346 1.000000
5.101010 0.960611 0.982997 0.980904 0.997953 1.000000
5.171717 0.965623 0.985487 0.982022 0.998246 1.000000
5.242424 0.969922 0.986763 0.985250 0.998513 1.000000
5.313131 0.972606 0.987352 0.986292 0.998779 1.000000
5.383838 0.974688 0.987815 0.986764 0.999828 1.000000
5.454545 0.978803 0.988211 0.989048 1.000000 1.000000
5.525253 0.979888 0.988561 0.992158 1.000000 1.000000
5.595960 0.981681 0.988912 0.992573 1.000000 1.000000
5.666667 0.984613 0.990582 0.992988 1.000000 1.000000
5.737374 0.987040 0.991510 0.993918 1.000000 1.000000
5.808081 0.989662 0.992157 0.994454 1.000000 1.000000
5.878788 0.992142 0.993239 0.994952 1.000000 1.000000
5.949495 0.992349 0.995169 0.995419 1.000000 1.000000
6.020202 0.992555 0.996224 0.995883 1.000000 1.000000
6.090909 0.992762 0.996878 0.996249 1.000000 1.000000
6.161616 0.992969 0.997280 0.996582 1.000000 1.000000
6.232323 0.993437 0.997624 0.996915 1.000000 1.000000
6.303030 0.993952 0.997967 0.997166 1.000000 1.000000
6.373737 0.994911 0.998135 0.997388 1.000000 1.000000
6.444444 0.996138 0.998283 0.997610 1.000000 1.000000
6.515152 0.996330 0.998432 0.997832 1.000000 1.000000
6.585859 0.996521 0.998581 0.998080 1.000000 1.000000
6.656566 0.996713 0.998730 0.998405 1.000000 1.000000
6.727273 0.996905 0.998879 0.998730 1.000000 1.000000
6.797980 0.997898 0.999057 0.999005 1.000000 1.000000
6.868687 0.998128 0.999366 0.999036 1.000000 1.000000
6.939394 0.998263 0.999675 0.999067 1.000000 1.000000
7.010101 0.998399 0.999984 0.999097 1.000000 1.000000
7.080808 0.998535 1.000000 0.999128 1.000000 1.000000
7.151515 0.998670 1.000000 0.999159 1.000000 1.000000
7.222222 0.998806 1.000000 0.999190 1.000000 1.000000
7.292929 0.998941 1.000000 0.999220 1.000000 1.000000
7.363636 0.999069 1.000000 0.999251 1.000000 1.000000
7.434343 0.999192 1.000000 0.999282 1.000000 1.000000
7.505051 0.999314 1.000000 0.999313 1.000000 1.000000
7.575758 0.999437 1.000000 0.999344 1.000000 1.000000
7.646465 0.999559 1.000000 0.999374 1.000000 1.000000
7.717172 0.999682 1.000000 0.999405 1.000000 1.000000
7.787879 0.999804 1.000000 0.999436 1.000000 1.000000
7.858586 0.999927 1.000000 0.999467 1.000000 1.000000
7.929293 1.000000 1.000000 0.999497 1.000000 1.000000
8.000000 1.000000 1.000000 0.999528 1.000000 1.000000
