3.585859 0.992753 0.956534 0.591812 0.360201 0.264314 0.219435 0.236585 0.221284
3.626263 0.994230 0.959703 0.614216 0.385923 0.288301 0.246495 0.269408 0.243852
3.666667 0.994593 0.964129 0.631591 0.414076 0.320205 0.267810 0.282860 0.276129
3.707071 0.994956 0.968464 0.654374 0.439750 0.342970 0.290298 0.311436 0.303577
3.747475 0.997030 0.969663 0.666326 0.467187 0.366290 0.312551 0.330764 0.324689
3.787879 0.997191 0.971307 0.690054 0.494776 0.386590 0.329163 0.347098 0.345989
3.828283 0.997352 0.973169 0.706066 0.517858 0.403791 0.355775 0.368526 0.375081
3.868687 0.997513 0.976651 0.723758 0.530972 0.431629 0.388425 0.387922 0.394025
3.909091 0.997675 0.980724 0.736811 0.558600 0.453773 0.420809 0.408771 0.412524
3.949495 0.997836 0.984026 0.747561 0.576300 0.474805 0.436165 0.428562 0.432606
3.989899 0.997997 0.984265 0.763398 0.589871 0.497573 0.462644 0.455058 0.447502
4.030303 0.998990 0.984503 0.777267 0.611162 0.523276 0.484059 0.475596 0.476463
4.070707 0.999344 0.984742 0.785426 0.629554 0.537952 0.510101 0.494911 0.497828
4.111111 0.999691 0.984980 0.798450 0.650699 0.554188 0.529537 0.522165 0.519579
4.151515 1.000000 0.988266 0.807047 0.671053 0.574730 0.549247 0.545877 0.539089
4.191919 1.000000 0.988732 0.816665 0.686960 0.599673 0.564558 0.568366 0.560857
4.232323 1.000000 0.990099 0.828838 0.699841 0.624869 0.581601 0.594136 0.585019
4.272727 1.000000 0.990856 0.840702 0.718452 0.640978 0.598659 0.612929 0.613221
4.313131 1.000000 0.992185 0.855671 0.729662 0.656359 0.614789 0.636915 0.628969
4.353535 1.000000 0.992812 0.866553 0.740397 0.670260 0.637045 0.655085 0.646890
4.393939 1.000000 0.995025 0.873293 0.756373 0.689617 0.658038 0.672103 0.663478
4.434343 1.000000 0.995305 0.882010 0.769377 0.700883 0.666520 0.693163 0.670914
4.474747 1.000000 0.995585 0.890691 0.785024 0.719069 0.681500 0.708278 0.690575
4.515152 1.000000 0.995866 0.899393 0.801059 0.733243 0.695980 0.719651 0.704732
4.555556 1.000000 0.996162 0.903940 0.814198 0.747348 0.710031 0.732819 0.716559
4.595960 1.000000 0.996473 0.915453 0.822270 0.763002 0.725965 0.742418 0.725207
4.636364 1.000000 0.996785 0.916903 0.834546 0.781866 0.741497 0.757738 0.736453
4.676768 1.000000 0.997019 0.923051 0.837614 0.796472 0.758122 0.765355 0.747837
4.717172 1.000000 0.997081 0.926500 0.842542 0.807360 0.767046 0.777593 0.766948
4.757576 1.000000 0.997143 0.935094 0.850391 0.816477 0.786728 0.784628 0.776017
4.797980 1.000000 0.997205 0.937485 0.861297 0.827734 0.795424 0.794687 0.784697
4.838384 1.000000 0.997268 0.938393 0.867980 0.838635 0.803407 0.805244 0.799017
4.878788 1.000000 0.997330 0.943590 0.876988 0.852516 0.810561 0.811403 0.811518
4.919192 1.000000 0.997392 0.949096 0.884321 0.855947 0.816808 0.817591 0.826377
4.959596 1.000000 0.997454 0.953326 0.887566 0.864281 0.829278 0.830114 0.840313
5.000000 1.000000 0.997516 0.956675 0.892266 0.869571 0.840392 0.840040 0.851340
